Date,Open,High,Low,Close,Volume,Adj Close
2013-03-29,548.65,548.65,548.65,548.65,000,537.371
2013-03-28,524.00,559.15,514.60,548.65,851600,537.371
2013-03-27,527.30,527.30,527.30,527.30,000,516.46
2013-03-26,554.00,554.10,523.05,527.30,266600,516.46
2013-03-25,561.00,564.00,549.50,554.65,225000,543.247
2013-03-22,542.00,559.00,537.65,553.05,279000,541.68
2013-03-21,565.00,574.00,540.00,544.70,234700,533.502
2013-03-20,566.15,576.25,558.25,562.50,242500,550.936
2013-03-19,584.00,594.00,566.15,569.55,507000,557.841
2013-03-18,566.65,588.75,564.00,583.20,748800,571.21
2013-03-15,542.10,578.10,542.05,574.10,928300,562.297
2013-03-14,535.80,545.00,527.10,538.85,196100,527.772
2013-03-13,551.00,551.00,533.10,536.55,194000,525.519
2013-03-12,562.95,562.95,547.00,552.50,391200,541.142
2013-03-11,533.30,571.50,533.30,562.55,863700,550.985
2013-03-08,517.00,535.95,512.35,533.10,217300,522.14
2013-03-07,516.25,521.80,512.00,517.60,154000,506.959
2013-03-06,504.25,517.90,504.25,515.10,238900,504.51
2013-03-05,489.25,504.50,487.00,500.65,267400,490.357
2013-03-04,495.00,499.95,482.35,489.70,270500,479.633
2013-03-01,500.50,511.80,494.00,495.20,189200,485.02
2013-02-28,521.95,529.90,501.00,504.30,523400,493.932
2013-02-27,532.00,535.00,517.55,520.15,222800,509.457
2013-02-26,546.00,546.00,524.15,527.60,175700,516.753
2013-02-25,548.20,554.65,543.50,546.10,215500,534.873
2013-02-22,556.65,556.70,545.65,547.20,152400,535.95
2013-02-21,565.40,566.10,554.50,556.65,189700,545.206
2013-02-20,578.00,579.00,564.25,567.20,183000,555.539
2013-02-19,565.00,576.90,565.00,572.90,190300,561.122
2013-02-18,567.00,576.00,561.00,567.15,156100,555.49
2013-02-15,574.00,579.65,565.25,567.70,307600,556.029
2013-02-14,602.00,604.85,572.75,576.20,313300,564.354
2013-02-13,615.10,619.50,602.50,604.60,90700,592.17
2013-02-12,613.50,617.70,611.50,614.85,77700,602.21
2013-02-11,617.80,619.60,611.60,613.40,98800,600.79
2013-02-08,620.00,624.50,614.00,615.55,94700,602.895
2013-02-07,625.00,629.85,619.00,620.60,112500,607.841
2013-02-06,637.15,638.20,624.05,627.10,157700,614.208
2013-02-05,635.00,639.40,626.85,636.10,119800,623.023
2013-02-04,646.00,646.20,635.00,636.65,97300,623.562
2013-02-01,654.35,657.45,639.75,643.10,134700,629.879
2013-01-31,641.25,662.00,641.15,656.45,663200,642.954
2013-01-30,642.25,647.00,637.00,645.15,93700,631.887
2013-01-29,640.00,645.00,639.00,641.55,66900,628.361
2013-01-28,642.10,645.85,636.10,639.40,77400,626.255
2013-01-25,637.00,644.70,632.00,641.50,84400,628.312
2013-01-24,641.60,647.80,635.30,637.25,77500,624.149
2013-01-23,648.80,651.80,640.10,645.40,94000,632.132
2013-01-22,657.00,660.90,646.00,648.75,104800,635.413
2013-01-21,657.00,660.45,653.00,657.85,45400,644.326
2013-01-18,653.90,659.80,650.90,656.65,118400,643.15
2013-01-17,655.80,661.70,650.10,651.80,136500,638.40
2013-01-16,656.65,673.40,653.15,655.20,309600,641.73
2013-01-15,664.70,667.65,658.00,661.15,200300,641.681
2013-01-14,661.45,667.40,658.00,664.70,92200,645.127
2013-01-11,677.90,677.90,655.00,656.80,159900,637.459
2013-01-10,680.00,681.65,676.05,677.90,71900,657.938
2013-01-09,682.00,686.00,675.10,677.00,86300,657.064
2013-01-08,686.00,686.00,676.00,680.20,56500,660.17
2013-01-07,694.70,695.00,681.20,683.05,110000,662.936
2013-01-04,695.70,695.70,685.00,691.90,100000,671.526
2013-01-03,690.00,695.00,685.05,692.15,146600,671.768
2013-01-02,677.00,689.75,674.55,688.15,203500,667.886
2013-01-01,673.00,676.30,668.50,674.10,75400,654.25
2012-12-31,670.00,672.50,666.30,667.75,51900,648.087
2012-12-28,666.00,673.00,656.25,668.80,87700,649.106
2012-12-27,674.00,674.00,661.80,664.85,175600,645.272
2012-12-26,663.20,670.95,662.05,668.35,95900,648.669
2012-12-25,661.50,661.50,661.50,661.50,000,642.021
2012-12-24,663.00,667.65,658.45,661.50,100800,642.021
2012-12-21,666.00,667.85,657.10,659.40,106100,639.983
2012-12-20,669.00,673.85,666.25,669.15,112400,649.446
2012-12-19,672.70,676.50,667.00,669.00,251200,649.30
2012-12-18,672.00,674.90,666.00,669.95,177200,650.222
2012-12-17,680.00,683.40,668.80,669.55,107700,649.834
2012-12-14,694.90,694.90,677.00,680.65,115400,660.607
2012-12-13,688.35,698.50,686.20,687.50,443500,667.255
2012-12-12,682.00,686.00,673.20,683.95,72900,663.81
2012-12-11,681.00,684.00,672.50,677.45,99700,657.501
2012-12-10,683.00,686.95,675.10,676.90,87400,656.967
2012-12-07,684.35,690.00,678.00,682.30,178600,662.208
2012-12-06,686.70,686.80,671.80,681.90,99700,661.82
2012-12-05,682.50,687.50,678.00,683.45,121000,663.325
2012-12-04,677.10,684.45,676.10,680.75,118400,660.704
2012-12-03,671.00,680.95,670.00,676.00,201000,656.094
2012-11-30,670.30,677.40,668.00,670.60,196200,650.853
2012-11-29,675.00,684.00,666.10,669.55,386500,649.834
2012-11-28,674.10,674.10,674.10,674.10,000,654.25
2012-11-27,665.85,677.50,662.30,674.10,251000,654.25
2012-11-26,660.00,667.70,651.65,665.85,194800,646.243
2012-11-23,652.00,668.95,649.00,659.10,363200,639.692
2012-11-22,669.90,671.60,650.05,658.75,334300,639.352
2012-11-21,673.95,673.95,664.00,667.15,163400,647.505
2012-11-20,674.00,674.90,666.15,668.90,369000,649.203
2012-11-19,671.00,675.00,667.05,669.50,110300,649.785
2012-11-16,668.50,678.00,667.00,669.95,248300,650.222
2012-11-15,673.00,681.60,663.50,672.95,322800,653.134
2012-11-14,674.75,674.75,674.75,674.75,000,654.881
2012-11-13,674.75,674.75,674.75,674.75,000,654.881
2012-11-12,687.50,692.20,672.90,674.75,344600,654.881
2012-11-09,704.00,704.00,683.20,686.65,499400,666.43
2012-11-08,699.00,703.15,692.10,699.25,209900,678.659
2012-11-07,709.85,712.95,701.60,706.20,207000,685.405
2012-11-06,701.45,712.50,698.00,711.10,129600,690.16
2012-11-05,703.40,708.00,695.00,701.60,167200,680.94
2012-11-02,700.00,705.40,700.00,703.40,235600,682.687
2012-11-01,688.00,698.45,685.10,696.60,225100,676.087
2012-10-31,683.50,689.80,677.20,687.10,89400,666.867
2012-10-30,682.10,688.00,675.10,682.35,158300,662.257
2012-10-29,681.00,688.40,675.50,686.70,89100,666.479
2012-10-26,691.10,691.10,691.10,691.10,000,670.749
2012-10-25,699.00,699.00,686.35,691.10,317700,670.749
2012-10-24,694.85,694.85,694.85,694.85,000,674.389
2012-10-23,688.10,702.45,684.25,694.85,234400,674.389
2012-10-22,681.30,691.45,681.30,687.05,153900,666.819
2012-10-19,687.20,693.85,683.75,687.95,119900,667.692
2012-10-18,692.10,698.00,686.65,692.85,241100,672.448
2012-10-17,695.00,699.95,685.35,689.80,95200,669.488
2012-10-16,698.25,707.90,690.50,692.60,279100,672.205
2012-10-15,685.00,701.00,683.00,698.10,198900,677.543
2012-10-12,687.10,696.30,680.00,686.75,249300,666.527
2012-10-11,686.00,695.70,684.30,687.40,512600,667.158
2012-10-10,713.85,713.85,680.85,683.35,685300,663.227
2012-10-09,728.00,732.00,709.25,713.40,138600,692.393
2012-10-08,744.35,747.50,719.30,722.40,162900,701.128
2012-10-05,745.00,748.00,705.00,744.35,379600,722.431
2012-10-04,736.10,750.00,732.15,740.50,324400,718.695
2012-10-03,709.00,740.95,707.75,738.75,853400,716.996
2012-10-02,709.95,709.95,709.95,709.95,000,689.044
2012-10-01,703.15,712.90,703.15,709.95,114600,689.044
2012-09-28,709.75,713.05,705.05,709.05,143500,688.171
2012-09-27,703.70,708.90,699.35,704.00,315200,683.269
2012-09-26,696.70,706.20,692.60,701.60,273000,680.94
2012-09-25,714.00,719.80,696.20,699.30,335100,678.708
2012-09-24,694.00,715.25,692.60,710.95,628100,690.015
2012-09-21,682.00,697.00,681.50,692.05,449200,671.671
2012-09-20,679.80,683.80,672.00,682.30,211600,662.208
2012-09-19,683.95,683.95,683.95,683.95,000,663.81
2012-09-18,675.05,686.90,675.05,683.95,328300,663.81
2012-09-17,674.90,688.00,670.00,681.70,364400,661.626
2012-09-14,675.90,678.45,668.00,672.55,374800,652.746
2012-09-13,680.20,681.95,665.35,667.95,317200,648.281
2012-09-12,675.00,685.90,671.00,679.25,1608700,659.248
2012-09-11,675.90,700.70,672.95,698.00,433200,677.446
2012-09-10,677.20,683.70,666.20,674.45,136400,654.59
2012-09-07,677.70,680.95,672.50,678.95,76000,658.957
2012-09-06,660.05,672.00,658.00,669.80,71100,650.076
2012-09-05,666.15,676.20,659.05,665.05,80400,645.466
2012-09-04,662.00,672.80,660.15,670.05,51900,650.319
2012-09-03,684.00,684.00,663.00,666.05,152900,646.437
2012-08-31,684.00,686.45,673.50,678.05,152400,658.084
2012-08-30,666.20,689.00,666.20,684.25,350000,664.101
2012-08-29,675.10,680.00,671.60,675.00,157900,655.123
2012-08-28,665.00,678.85,658.40,674.65,97100,654.784
2012-08-27,673.95,673.95,664.00,666.95,533100,647.31
2012-08-24,662.10,674.00,656.00,669.65,282100,649.931
2012-08-23,669.00,669.00,663.00,665.15,193100,645.563
2012-08-22,654.10,667.50,652.00,663.05,188900,643.525
2012-08-21,653.25,664.40,650.10,658.15,185400,638.77
2012-08-20,658.50,658.50,658.50,658.50,000,639.109
2012-08-17,658.00,663.30,653.00,658.50,249400,639.109
2012-08-16,661.65,666.00,655.15,658.05,309800,638.672
2012-08-15,661.65,661.65,661.65,661.65,000,642.167
2012-08-14,670.10,674.00,658.80,661.65,472100,642.167
2012-08-13,646.00,675.00,640.00,670.10,500900,650.368
2012-08-10,657.50,664.00,651.00,659.15,349400,639.74
2012-08-09,670.00,672.50,650.50,660.25,478000,640.808
2012-08-08,676.00,680.95,665.10,668.20,320000,648.524
2012-08-07,672.90,679.50,667.45,675.10,337500,655.22
2012-08-06,680.00,682.65,669.50,673.65,283200,653.813
2012-08-03,666.00,675.50,659.05,671.35,180100,651.581
2012-08-02,674.00,678.15,666.10,668.20,208400,648.524
2012-08-01,682.00,685.85,671.05,675.60,97500,655.706
2012-07-31,675.00,684.00,667.65,681.35,108400,661.286
2012-07-30,658.00,679.00,655.10,675.15,238900,655.269
2012-07-27,655.00,670.95,651.25,653.50,109900,634.256
2012-07-26,662.10,665.10,649.00,650.50,194200,631.345
2012-07-25,663.00,669.00,656.00,661.55,61200,642.069
2012-07-24,663.10,671.50,662.50,667.50,81600,647.844
2012-07-23,681.20,686.25,660.00,666.75,102800,647.116
2012-07-20,690.70,700.70,685.00,685.75,62200,665.557
2012-07-19,690.35,702.75,688.20,694.15,152600,673.709
2012-07-18,687.00,689.00,680.20,685.25,119700,665.072
2012-07-17,704.70,704.70,685.10,691.90,102400,671.526
2012-07-16,702.00,706.85,692.20,697.30,97000,676.767
2012-07-13,710.50,712.55,694.25,697.90,123600,677.349
2012-07-12,716.00,723.00,702.00,704.85,190400,684.094
2012-07-11,733.00,734.30,717.50,719.70,108700,698.507
2012-07-10,722.00,737.80,713.60,734.55,136800,712.92
2012-07-09,728.00,733.00,717.25,721.90,51900,700.642
2012-07-06,738.00,738.00,727.00,733.35,49100,711.755
2012-07-05,734.00,743.85,733.00,738.00,110700,716.268
2012-07-04,743.90,743.90,731.00,733.90,93200,712.289
2012-07-03,736.00,743.95,736.00,739.60,78300,717.821
2012-07-02,734.25,743.50,732.00,738.05,97000,716.317
2012-06-29,717.00,740.00,717.00,733.90,236200,712.289
2012-06-28,707.25,721.70,707.25,715.15,84400,694.091
2012-06-27,711.25,718.00,705.00,706.45,72500,685.647
2012-06-26,700.45,714.00,696.05,708.65,66800,687.783
2012-06-25,721.40,724.90,694.00,699.50,80000,678.902
2012-06-22,718.00,722.95,708.05,714.80,107500,693.751
2012-06-21,708.20,724.00,707.95,721.05,132100,699.817
2012-06-20,692.35,714.70,685.00,709.10,188200,688.219
2012-06-19,681.00,699.40,681.00,697.50,90700,676.961
2012-06-18,701.00,705.00,672.00,681.10,132800,661.044
2012-06-15,698.80,702.00,689.90,697.40,131900,676.864
2012-06-14,695.00,707.20,690.20,693.85,249500,673.418
2012-06-13,684.20,698.00,680.00,695.75,209800,675.262
2012-06-12,680.00,685.75,668.45,683.30,248000,663.179
2012-06-11,676.00,696.40,675.80,681.55,178400,661.48
2012-06-08,666.60,681.95,661.10,673.10,256100,653.279
2012-06-07,669.10,678.00,655.00,669.80,239900,650.076
2012-06-06,657.80,674.00,653.20,666.70,223000,647.068
2012-06-05,670.05,677.60,646.00,648.80,143500,629.695
2012-06-04,639.90,675.00,629.95,664.55,128400,644.981
2012-06-01,672.10,681.30,640.00,644.45,172000,625.473
2012-05-31,661.00,684.00,650.00,677.55,225800,657.598
2012-05-30,671.10,677.00,662.20,664.20,84000,644.641
2012-05-29,694.30,695.70,675.10,678.75,153800,658.763
2012-05-28,684.05,702.60,684.05,686.65,135800,666.43
2012-05-25,681.60,696.00,673.15,689.55,140600,669.245
2012-05-24,669.20,685.00,666.25,682.25,69000,662.16
2012-05-23,668.90,674.40,661.10,668.40,136300,648.718
2012-05-22,688.20,699.00,666.30,670.85,87900,651.096
2012-05-21,691.10,703.95,685.00,685.20,146400,665.023
2012-05-18,682.90,699.00,665.50,691.30,169500,670.943
2012-05-17,710.00,718.95,681.25,690.80,175900,670.458
2012-05-16,710.00,716.00,701.00,707.40,165200,686.569
2012-05-15,706.00,730.00,702.25,724.00,98900,702.68
2012-05-14,705.00,718.15,699.00,713.40,126500,692.393
2012-05-11,713.10,719.80,701.00,708.55,122900,687.685
2012-05-10,710.00,728.00,710.00,719.65,276900,698.459
2012-05-09,723.05,732.80,704.00,716.85,268800,695.741
2012-05-08,759.20,775.00,723.95,729.85,222400,708.358
2012-05-07,740.00,770.00,730.05,760.55,214100,738.154
2012-05-04,758.10,769.25,745.05,749.30,128000,727.235
2012-05-03,761.80,774.50,751.95,765.55,167100,743.007
2012-05-02,773.55,774.80,761.30,766.60,179500,744.026
2012-05-01,775.75,775.75,775.75,775.75,000,752.907
2012-04-30,781.00,785.00,770.60,774.65,145400,751.839
2012-04-27,780.00,799.95,774.80,786.30,382500,763.146
2012-04-26,774.80,780.00,763.00,773.20,141500,750.432
2012-04-25,797.00,797.00,773.00,778.50,209200,755.576
2012-04-24,792.00,805.00,788.55,796.05,167100,772.609
2012-04-23,805.60,813.95,785.65,788.85,69300,765.621
2012-04-20,824.10,831.65,808.35,810.90,114000,787.022
2012-04-19,822.10,832.40,818.10,829.95,128300,805.511
2012-04-18,820.00,840.00,818.35,830.45,296000,805.996
2012-04-17,799.00,819.00,793.00,812.95,156200,789.011
2012-04-16,785.25,809.00,781.80,803.10,113500,779.451
2012-04-13,789.10,817.00,787.20,791.05,184800,767.756
2012-04-12,772.35,794.00,771.00,788.75,111100,765.524
2012-04-11,776.00,780.00,765.00,770.40,102900,747.714
2012-04-10,765.20,786.00,764.90,781.45,108800,758.439
2012-04-09,787.75,789.45,765.00,770.40,140000,747.714
2012-04-06,787.45,787.45,787.45,787.45,000,764.262
2012-04-05,787.45,787.45,787.45,787.45,000,764.262
2012-04-04,784.45,793.00,780.10,787.45,102900,764.262
2012-04-03,775.00,793.80,771.95,788.80,102200,765.572
2012-04-02,751.15,776.95,751.15,771.85,119700,749.121
2012-03-30,745.65,761.80,736.55,759.50,197900,737.135
2012-03-29,770.00,770.00,735.70,745.45,268800,723.499
2012-03-28,764.05,775.00,755.00,770.10,90000,747.423
2012-03-27,781.50,784.95,754.65,760.80,167900,738.397
2012-03-26,779.00,782.00,761.25,765.95,116700,743.395
2012-03-23,790.00,792.25,772.35,778.60,117500,755.673
2012-03-22,800.00,814.00,772.10,787.60,201400,764.408
2012-03-21,784.20,811.70,774.10,801.40,159600,777.801
2012-03-20,778.60,788.90,768.00,783.75,154500,760.671
2012-03-19,774.90,783.15,754.10,774.90,138100,752.082
2012-03-16,800.00,815.00,762.40,772.15,210300,749.413
2012-03-15,810.00,812.00,790.55,803.15,133800,779.50
2012-03-14,811.00,818.05,806.05,810.70,120700,786.827
2012-03-13,813.95,819.40,802.30,806.45,172500,782.703
2012-03-12,800.00,812.00,790.00,807.75,168100,783.964
2012-03-09,789.95,807.70,782.95,789.15,162600,765.912
2012-03-08,812.65,812.65,812.65,812.65,000,788.72
2012-03-07,785.00,796.95,776.00,789.85,100000,766.591
2012-03-06,765.00,794.60,760.05,786.20,174100,763.049
2012-03-05,791.00,796.00,742.90,766.40,151300,743.832
2012-03-02,812.70,823.00,790.00,795.75,150500,772.318
2012-03-01,791.00,817.00,782.10,812.65,128400,788.72
2012-02-29,815.00,823.90,790.00,796.25,100500,772.803
2012-02-28,778.00,815.95,768.10,811.50,195300,787.604
2012-02-27,790.00,798.00,752.10,773.40,182200,750.626
2012-02-24,800.00,822.00,787.00,792.10,167400,768.775
2012-02-23,808.00,825.00,800.20,813.05,330500,789.108
2012-02-22,829.90,834.80,800.00,808.50,171500,784.692
2012-02-21,823.20,839.00,823.05,827.25,171600,802.89
2012-02-20,821.75,821.75,821.75,821.75,000,797.552
2012-02-17,801.00,839.80,793.00,821.75,265500,797.552
2012-02-16,798.70,803.95,779.95,799.45,57300,775.909
2012-02-15,796.95,804.40,792.00,798.95,81000,775.423
2012-02-14,803.40,803.40,786.85,790.60,101000,767.319
2012-02-13,791.00,810.90,780.35,805.65,148200,781.926
2012-02-10,801.00,801.00,780.10,790.35,146400,767.077
2012-02-09,787.80,803.30,780.30,801.15,188300,777.559
2012-02-08,780.00,787.75,769.75,785.10,144800,761.981
2012-02-07,780.00,790.00,770.05,776.85,166100,753.974
2012-02-06,754.95,783.60,752.00,779.10,520600,756.158
2012-02-03,731.00,752.00,731.00,749.95,291600,727.866
2012-02-02,735.00,739.05,720.00,732.45,181400,710.882
2012-02-01,718.00,735.95,713.90,731.70,250800,710.154
2012-01-31,740.00,742.90,708.85,731.25,854200,709.717
2012-01-30,747.00,755.90,735.50,741.30,185200,719.471
2012-01-27,759.80,759.80,743.20,753.70,186800,731.506
2012-01-26,752.60,752.60,752.60,752.60,000,730.438
2012-01-25,768.00,770.00,749.20,752.60,273700,730.438
2012-01-24,749.85,768.00,738.50,762.75,460900,740.289
2012-01-23,752.55,759.90,746.05,749.85,74200,727.769
2012-01-20,743.00,761.60,742.90,753.75,221400,731.554
2012-01-19,750.00,755.00,738.05,744.80,143100,722.868
2012-01-18,752.85,756.50,735.75,745.70,142400,723.742
2012-01-17,723.60,755.50,723.60,750.70,167200,728.594
2012-01-16,720.80,726.35,715.50,721.20,117600,699.963
2012-01-13,728.80,728.90,708.00,722.80,139600,695.692
2012-01-12,707.00,739.60,701.50,717.25,142800,690.351
2012-01-11,705.95,712.70,698.65,704.45,67400,678.031
2012-01-10,681.00,711.00,681.00,707.15,132200,680.629
2012-01-09,670.90,682.90,669.00,678.90,177200,653.439
2012-01-06,660.00,671.55,647.10,667.20,128100,642.178
2012-01-05,660.10,667.00,655.00,660.45,156200,635.681
2012-01-04,669.00,672.95,656.30,664.50,138700,639.579
2012-01-03,644.90,670.00,640.00,667.05,271300,642.033
2012-01-02,646.55,650.00,631.75,638.15,58200,614.217
2011-12-30,640.00,651.90,639.00,642.00,153100,617.923
2011-12-29,656.00,656.00,632.70,638.40,214100,614.458
2011-12-28,669.50,675.00,654.55,656.85,132700,632.216
2011-12-27,653.00,669.40,646.10,665.55,111200,640.59
2011-12-26,659.00,670.80,650.10,653.15,191300,628.655
2011-12-23,650.00,665.00,647.95,657.90,192000,633.226
2011-12-22,655.90,663.75,641.00,649.70,167500,625.334
2011-12-21,640.05,659.00,635.00,654.05,160100,629.521
2011-12-20,643.05,648.90,626.70,630.35,157500,606.71
2011-12-19,647.45,649.00,638.00,643.85,235900,619.703
2011-12-16,668.00,680.00,642.35,649.35,287000,624.997
2011-12-15,665.00,679.40,661.20,668.60,210400,643.525
2011-12-14,673.25,679.80,665.70,669.75,119400,644.632
2011-12-13,680.00,690.00,659.60,682.40,255500,656.808
2011-12-12,700.00,700.00,672.35,680.15,313300,654.642
2011-12-09,704.30,717.05,680.05,690.65,295400,664.748
2011-12-08,722.00,722.85,705.05,709.80,133100,683.18
2011-12-07,720.00,729.00,715.00,727.55,92100,700.264
2011-12-06,718.25,718.25,718.25,718.25,000,691.313
2011-12-05,724.90,735.00,710.00,718.25,138800,691.313
2011-12-02,698.00,730.00,697.55,723.45,158200,696.318
2011-12-01,705.00,713.00,695.00,700.80,210600,674.518
2011-11-30,697.00,701.40,672.00,688.95,314300,663.112
2011-11-29,710.00,711.70,691.00,697.00,364100,670.86
2011-11-28,704.90,717.15,680.20,706.00,326900,679.523
2011-11-25,679.50,698.50,668.00,689.10,142400,663.256
2011-11-24,681.50,696.75,652.00,686.15,337500,660.417
2011-11-23,699.00,699.00,662.90,682.50,394300,656.904
2011-11-22,729.90,735.00,693.20,699.55,437800,673.314
2011-11-21,732.00,739.95,716.40,720.95,190600,693.912
2011-11-18,717.00,739.80,702.00,731.15,182600,703.729
2011-11-17,748.00,748.00,715.00,721.70,236100,694.634
2011-11-16,782.00,786.00,740.10,749.80,328500,721.68
2011-11-15,816.20,817.00,775.00,788.65,234200,759.073
2011-11-14,831.25,839.00,813.00,816.20,94100,785.59
2011-11-11,825.00,834.75,821.00,829.35,119500,798.246
2011-11-09,851.55,854.95,827.00,830.30,137500,799.161
2011-11-08,859.00,864.65,844.35,850.75,82200,818.844
2011-11-04,855.00,869.00,855.00,861.95,116300,829.624
2011-11-03,846.15,860.00,837.10,855.60,127500,823.512
2011-11-02,840.00,857.00,839.00,852.70,63800,820.721
2011-11-01,855.00,865.00,838.05,844.65,86200,812.973
2011-10-31,852.95,872.30,852.55,854.90,150300,822.838
2011-10-28,849.95,877.40,847.95,851.85,130700,819.903
2011-10-26,844.00,848.00,836.00,838.75,13900,807.294
2011-10-25,828.00,847.00,817.00,839.10,211900,807.631
2011-10-24,835.00,839.90,814.00,817.10,255000,786.456
2011-10-21,817.85,825.00,811.00,822.70,93400,791.846
2011-10-20,825.00,829.75,806.00,811.05,138500,780.633
2011-10-19,821.00,834.85,813.00,832.80,188600,801.567
2011-10-18,813.00,821.45,804.10,815.80,154700,785.205
2011-10-17,841.00,847.70,824.00,825.20,89400,794.252
2011-10-14,843.65,854.70,836.00,844.80,91300,813.117
2011-10-13,848.10,850.75,827.30,837.00,114000,805.61
2011-10-12,841.70,900.00,839.25,846.65,116800,814.898
2011-10-11,837.80,850.00,829.05,830.75,192400,799.594
2011-10-10,836.85,849.90,825.10,828.30,162200,797.236
2011-10-07,835.00,856.70,835.00,836.85,194900,805.465
2011-10-05,826.50,837.80,816.65,826.70,100300,795.696
2011-10-04,820.05,838.90,815.25,830.95,127800,799.786
2011-10-03,827.65,833.95,813.00,826.55,170600,795.551
2011-09-30,854.00,855.70,823.95,837.75,307300,806.331
2011-09-29,837.70,865.00,820.00,859.95,163900,827.699
2011-09-28,867.00,867.00,812.40,833.40,182000,802.145
2011-09-27,847.00,860.00,847.00,855.10,74700,823.031
2011-09-26,855.35,858.00,833.00,845.55,124200,813.839
2011-09-23,856.00,862.40,842.10,855.35,206700,823.271
2011-09-22,873.35,883.00,846.00,854.15,158300,822.116
2011-09-21,876.20,900.00,871.30,897.90,110600,864.226
2011-09-20,855.50,879.80,852.20,876.20,72400,843.339
2011-09-19,860.00,861.60,852.00,858.50,73000,826.303
2011-09-16,848.00,871.90,848.00,869.75,326800,837.131
2011-09-15,855.50,860.00,845.00,853.25,104400,821.25
2011-09-14,855.95,855.95,835.00,847.30,93800,815.523
2011-09-13,841.10,862.85,832.00,848.85,128300,817.015
2011-09-12,846.50,848.90,835.00,840.65,125500,809.123
2011-09-09,869.00,872.15,848.10,852.65,99800,820.673
2011-09-08,871.05,880.95,868.00,871.30,86100,838.623
2011-09-07,864.90,872.40,858.00,866.55,144200,834.051
2011-09-06,867.00,869.70,854.10,857.25,158000,825.10
2011-09-05,871.00,871.00,855.55,868.15,194100,835.591
2011-09-02,897.50,900.00,865.10,870.15,121200,837.516
2011-08-30,870.05,895.00,864.00,894.00,95200,860.472
2011-08-29,855.00,874.20,853.00,867.50,152700,834.966
2011-08-26,870.10,877.90,840.00,853.75,122600,821.731
2011-08-25,862.65,879.90,860.00,871.60,165700,838.912
2011-08-24,873.00,879.90,862.20,868.95,119400,836.361
2011-08-23,883.00,887.30,862.70,875.30,84900,842.473
2011-08-22,870.00,879.70,853.65,873.15,123700,840.404
2011-08-19,850.55,874.80,850.55,867.00,114300,834.484
2011-08-18,872.95,879.75,861.50,868.45,54700,835.88
2011-08-17,861.00,894.00,861.00,872.85,108100,840.115
2011-08-16,871.55,888.00,860.25,864.35,64300,831.934
2011-08-12,885.25,897.70,860.10,870.05,136900,837.42
2011-08-11,867.20,899.00,867.20,888.10,92400,854.793
2011-08-10,878.55,885.00,863.35,880.25,146600,847.238
2011-08-09,860.05,890.00,850.00,875.15,206800,842.329
2011-08-08,875.00,899.00,867.00,872.45,170100,839.73
2011-08-05,890.20,899.95,875.00,894.95,140600,861.386
2011-08-04,912.20,922.00,896.60,901.80,84200,867.979
2011-08-03,910.00,920.00,905.30,912.60,68900,878.374
2011-08-02,915.00,925.00,912.10,920.05,121000,885.545
2011-08-01,917.00,929.50,914.30,917.40,265800,882.994
2011-07-29,944.00,944.00,906.65,924.35,273400,889.684
2011-07-28,918.00,934.80,895.35,922.95,380400,888.336
2011-07-27,935.25,941.90,912.35,918.40,139400,883.957
2011-07-26,944.00,950.00,936.30,943.05,229500,907.682
2011-07-25,928.40,947.00,925.00,944.35,246400,908.934
2011-07-22,926.25,939.00,926.25,932.05,143200,897.095
2011-07-21,914.80,935.25,912.45,928.90,370700,894.063
2011-07-20,909.00,920.95,905.05,916.55,200200,882.176
2011-07-19,898.45,911.00,893.50,908.80,88600,874.717
2011-07-18,906.00,914.00,898.90,901.55,53300,867.739
2011-07-15,909.00,912.30,891.00,907.20,93100,873.177
2011-07-14,922.90,922.95,901.00,907.00,114500,872.984
2011-07-13,912.80,925.00,909.00,918.80,192200,884.342
2011-07-12,919.00,919.00,907.20,910.85,122100,876.69
2011-07-11,917.00,930.00,912.60,919.00,187800,884.534
2011-07-08,888.15,928.00,888.15,915.50,342000,881.166
2011-07-07,876.00,901.90,876.00,892.80,142800,859.317
2011-07-06,888.00,888.90,878.00,880.55,28100,847.526
2011-07-05,891.60,901.90,885.20,889.85,129300,856.478
2011-07-04,890.20,901.95,890.20,898.05,102200,864.37
2011-07-01,893.00,895.00,888.15,893.20,54700,859.702
2011-06-30,893.50,897.90,877.05,890.00,316100,856.622
2011-06-29,881.25,895.00,879.95,892.15,210000,858.691
2011-06-28,883.30,888.85,875.35,884.10,113400,850.943
2011-06-27,874.50,888.75,874.50,882.90,87800,849.788
2011-06-24,842.00,884.00,842.00,879.20,170200,846.227
2011-06-23,851.00,854.25,844.00,847.40,82900,815.62
2011-06-22,844.50,852.90,832.90,848.95,54400,817.111
2011-06-21,852.95,855.65,835.45,841.65,85400,810.085
2011-06-20,867.00,871.25,828.40,845.70,244400,813.983
2011-06-17,870.00,875.00,867.00,870.20,102600,837.564
2011-06-16,871.25,879.15,864.15,873.60,47800,840.837
2011-06-15,881.60,882.85,828.20,873.15,121200,840.404
2011-06-14,870.40,894.00,870.40,883.40,63200,850.269
2011-06-13,871.90,881.00,863.50,879.55,61300,846.564
2011-06-10,870.00,871.45,863.00,868.90,90100,836.313
2011-06-09,882.00,884.95,862.05,868.35,85500,835.784
2011-06-08,888.25,894.00,877.55,879.15,86600,846.179
